recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
111342915,"{'steamid': '76561198065764106', 'num_games_owned': 94, 'num_reviews': 8, 'playtime_forever': 9434, 'playtime_last_two_weeks': 3237, 'playtime_at_review': 8099, 'last_played': 1647652169}",koreana,피했다고 씨발아,1646182946,1646907680,True,1196,878,0.966844797134399414,0,True,False,False
111348309,"{'steamid': '76561198139607001', 'num_games_owned': 168, 'num_reviews': 57, 'playtime_forever': 2044, 'playtime_last_two_weeks': 1211, 'playtime_at_review': 612, 'last_played': 1647612501}",koreana,이 너머 점프 유효하다 이 앞 거짓말쟁이 있다,1646189703,1646189893,True,385,211,0.954687893390655518,0,True,False,False
111071449,"{'steamid': '76561198032918620', 'num_games_owned': 1954, 'num_reviews': 66, 'playtime_forever': 8751, 'playtime_last_two_weeks': 5258, 'playtime_at_review': 636, 'last_played': 1647658884}",koreana,장점은 갓겜 단점은 개적화 제어판에서 쉐이더 캐쉬 무제한 설정 관리 프로그램 설정 엘든링 추가 전원 관리 모드를 최고 성능 선호 카메라 조작중 스터터링 증상 모두 사라짐,1645880172,1645880397,True,387,3,0.924138486385345459,0,True,False,False
111338648,"{'steamid': '76561198411570102', 'num_games_owned': 11, 'num_reviews': 1, 'playtime_forever': 962, 'playtime_last_two_weeks': 452, 'playtime_at_review': 341, 'last_played': 1646808371}",koreana,트리가드 얘때문에 빡종하고 롤키니깐 헤카림 나와서 롤도 끔,1646177519,1646177519,True,240,265,0.904639720916748047,3,True,False,False
111350106,"{'steamid': '76561198045823651', 'num_games_owned': 154, 'num_reviews': 3, 'playtime_forever': 7712, 'playtime_last_two_weeks': 2690, 'playtime_at_review': 4560, 'last_played': 1647634392}",koreana,화가나도 사랑한다 씹새야,1646191684,1646191684,True,140,45,0.868988394737243652,0,True,False,False
111154169,"{'steamid': '76561198201301762', 'num_games_owned': 147, 'num_reviews': 46, 'playtime_forever': 6786, 'playtime_last_two_weeks': 2104, 'playtime_at_review': 4322, 'last_played': 1647361188}",koreana,엘든 링 시간을 하고 느낀 소감입니다 최적화에 대한 말들이 엄청나게 심한데 이것은 확실한 프롬 소프트웨어의 잘못입니다 최소사양이 에 권장사양이 인 탓에 여러 유저들의 사이에서도 최적화가 이상한 것 아니냐 아니면 그래픽이 황홀해서 그런 것이냐 이런 말들이 나왔었는데 막상 나온 후 뚜껑을 열어보니 세키로와 다크소울 에서 보여준 퍼포먼스에서 약간 상향된 그래픽 수준에 개떡같은 최적화인 것을 알 수 있었습니다 심지어 보스를 잡을 때도 프레임드랍과 스타터링이 생,1645961074,1646325218,True,271,16,0.860664784908294678,0,True,False,False
111968070,"{'steamid': '76561197988575525', 'num_games_owned': 210, 'num_reviews': 43, 'playtime_forever': 10478, 'playtime_last_two_weeks': 4785, 'playtime_at_review': 10158, 'last_played': 1647192057}",koreana,엘든 링인 것 같지,1646996650,1646996650,True,118,48,0.856308162212371826,0,True,False,False
111205790,"{'steamid': '76561197992588953', 'num_games_owned': 98, 'num_reviews': 11, 'playtime_forever': 14551, 'playtime_last_two_weeks': 8626, 'playtime_at_review': 2448, 'last_played': 1647659585}",koreana,시발 시발 개시발 거리면서도 하게되는 내 모습을 보니 빛바랜 자 최적화 지능인듯,1646011893,1646011893,True,111,27,0.849939107894897461,0,True,False,False
110910579,"{'steamid': '76561198047467743', 'num_games_owned': 940, 'num_reviews': 44, 'playtime_forever': 7859, 'playtime_last_two_weeks': 4565, 'playtime_at_review': 81, 'last_played': 1647607620}",koreana,스타터링 최적화 이슈로 오너 조차 빡친거 보고 패치되면 나도 돌릴 수 있겠지 싶은 십똥컴들 개추,1645750256,1645758851,True,875,92,0.848982095718383789,71,False,False,False
111075177,"{'steamid': '76561198120079090', 'num_games_owned': 299, 'num_reviews': 31, 'playtime_forever': 10253, 'playtime_last_two_weeks': 5401, 'playtime_at_review': 781, 'last_played': 1647660019}",koreana,바닥에 글씨 쓰는 재미를 준 게임,1645883341,1645883341,True,102,36,0.844623804092407227,0,False,False,False
111391001,"{'steamid': '76561198006961398', 'num_games_owned': 7, 'num_reviews': 1, 'playtime_forever': 10264, 'playtime_last_two_weeks': 3359, 'playtime_at_review': 5041, 'last_played': 1647592298}",koreana,요즘 게임 불감증 이었는데 오랜만에 진짜 재밌게한거 같음,1646240357,1646240357,True,75,8,0.830738961696624756,0,True,False,False
111739211,"{'steamid': '76561198984022848', 'num_games_owned': 103, 'num_reviews': 11, 'playtime_forever': 9281, 'playtime_last_two_weeks': 4846, 'playtime_at_review': 5767, 'last_played': 1647649938}",koreana,목표는 구멍 그리고 씨앗 바쳐라,1646654288,1646654288,True,114,41,0.82200312614440918,7,True,False,False
111125754,"{'steamid': '76561198208871892', 'num_games_owned': 96, 'num_reviews': 11, 'playtime_forever': 9960, 'playtime_last_two_weeks': 6558, 'playtime_at_review': 709, 'last_played': 1647658935}",koreana,무기 양잡 꾹 누르기 마우스 좌 우클릭 장비창 장착해제 맵 열기 맵 조작 텔포 선택 전작과 달리 탈리스만은 신앙 매개가 아닌 패시브 부적 느낌 얻는 즉시 착용할 것 전작의 소울 화폐 룬 방패로 공격 막고 공격 가하면 일명 가드 카운터 라는 추가 데미지 입힘 이상 쌍타도로 고드릭까지 혼내준 엘린이 주저리였음,1645929524,1645929761,True,65,1,0.810030817985534668,0,True,False,False
111928100,"{'steamid': '76561198137296260', 'num_games_owned': 53, 'num_reviews': 3, 'playtime_forever': 8301, 'playtime_last_two_weeks': 3566, 'playtime_at_review': 7859, 'last_played': 1647618547}",koreana,스케일이 매우매우 크다 친구들과 진행 상황을 공유하는데 서로 다른 게임을 하는 것 같은 생각이 들 정도로 사람에 따라 자유도와 진행 순서가 천차만별이다 그만큼 초회차때는 탐험하고 던전을 찾는 재미가 쏠쏠하다 다크 소울 시리즈를 해보고 평타만 남발해서 적을 죽이는 버릇이 들었다면 꽤 힘들 것이다 엘든 링에서는 전회 강공격 점프공격의 데미지와 효율이 소울 시리즈보다 월등히 좋아졌다 이러한 기술들과 마상 전투 등의 시스템을 적절히 섞어 쓰면 난이도가 내려가는,1646931799,1647492177,True,62,5,0.807338297367095947,0,True,False,False
110908227,"{'steamid': '76561198116081114', 'num_games_owned': 151, 'num_reviews': 5, 'playtime_forever': 18199, 'playtime_last_two_weeks': 11698, 'playtime_at_review': 2419, 'last_played': 1647633021}",koreana,오늘도 나는 그들에게 메세지를 남긴다 이 너머 숨겨진 길 있다,1645745705,1646251733,True,41,11,0.805211007595062256,13,True,False,False
111041353,"{'steamid': '76561198040303404', 'num_games_owned': 37, 'num_reviews': 5, 'playtime_forever': 25, 'playtime_last_two_weeks': 0, 'playtime_at_review': 25, 'last_played': 1645784978}",koreana,피씨는 조금 더 기다렸다가 구입하길 추천드립니다,1645851580,1645851580,False,142,3,0.796306252479553223,0,False,False,False
110910396,"{'steamid': '76561198191231857', 'num_games_owned': 93, 'num_reviews': 39, 'playtime_forever': 7408, 'playtime_last_two_weeks': 6078, 'playtime_at_review': 30, 'last_played': 1647624011}",koreana,게임하기 조아하던 아줌마입니다 어제 하루종일 해봤는데 트리가드한테도 뚜들겨맞고 멀기트도 못잡겠구 길가다가도 뒤져버리구 이게 실력이 부족해선지 자꾸 미세하게 끊겨서 그런건지 인생에 현타가 오네용 임신했을때 다크서울은 어떻게 다깼던건지 꿈이었나봐요 이 아줌마는 그냥 겜접구 애기나 봐야겠어유,1645749549,1645834907,False,62,39,0.795049130916595459,35,False,True,False
111212377,"{'steamid': '76561198071762613', 'num_games_owned': 71, 'num_reviews': 44, 'playtime_forever': 4114, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3887, 'last_played': 1646262658}",koreana,매우 재밌음 진짜 얼마만에 이렇게 미친듯이 겜하는지 모르겠음 엔비디아 제어판 수직동기 빠르게 설정하고 하세요 최적화문제 있다고 하지만 와 둘다 구매해서 플레이해봤지만 사양이 괜찮다면 가 더 낫습니다 이하로 잘 안떨어짐 가끔 드랍구간 있긴하지만요,1646020095,1646121863,True,103,1,0.791766345500946045,0,True,False,False
111656982,"{'steamid': '76561197967246837', 'num_games_owned': 1050, 'num_reviews': 29, 'playtime_forever': 6890, 'playtime_last_two_weeks': 1825, 'playtime_at_review': 5157, 'last_played': 1647521432}",koreana,시간 플레이하며 도전과제 달성 후 작성해보는 후기 오랜만에 이만큼 몰입하며 즐겨본 적이 언제였나 싶을 정도로 재밌게 했습니다 프롬식 간접적 스토리텔링 방식이 환상적인 아트웍과 어우러지며 상상력을 자극하네요 다만 중후반부의 레벨 디자인이나 보스 디자인에 있어서는 좀 짜증이 많이 났습니다 우선 단점으로 꼽자면 불합리한 보스 디자인이 생각외로 매우 많습니다 적사자성에서 등장하는 도가니 혼종 듀오나 신의 살갗 듀오는 영체 없이 잡기에는 스트레스만 오지게 쌓이고,1646550784,1646550784,True,53,2,0.7777290940284729,0,True,False,False
112022427,"{'steamid': '76561198214252464', 'num_games_owned': 260, 'num_reviews': 11, 'playtime_forever': 4565, 'playtime_last_two_weeks': 2491, 'playtime_at_review': 3695, 'last_played': 1647610211}",koreana,그럴 자격 없다 오오 그럴 자격없다,1647069952,1647069952,True,38,24,0.773674130439758301,0,True,False,False
111767776,"{'steamid': '76561198255725012', 'num_games_owned': 44, 'num_reviews': 3, 'playtime_forever': 7116, 'playtime_last_two_weeks': 1967, 'playtime_at_review': 6716, 'last_played': 1647566035}",koreana,공략을 보지말라고 말씀드리고 싶네요 모르는 세계를 모르는 대로 자유롭게 여행하세요 당신의 목적을 이루기 위해 약한 당신은 세계의 비밀을 파해쳐야합니다 그렇게 흘러가다가 운명을 만나실겁니다 그렇게 즐기면 참 재밌습니다 탐험하세요 미지의 세계를,1646689460,1646689460,True,125,5,0.76695704460144043,0,True,False,False
111338375,"{'steamid': '76561198041548230', 'num_games_owned': 79, 'num_reviews': 17, 'playtime_forever': 3780, 'playtime_last_two_weeks': 1185, 'playtime_at_review': 1492, 'last_played': 1647328971}",koreana,나는 프레임드랍 조금있고 프리징현상 없어서 개추,1646177165,1646177165,True,50,1,0.76655203104019165,0,True,False,False
111351376,"{'steamid': '76561199160639800', 'num_games_owned': 4, 'num_reviews': 1, 'playtime_forever': 4130, 'playtime_last_two_weeks': 2357, 'playtime_at_review': 1392, 'last_played': 1647616635}",koreana,엘든링 최적화좀,1646192984,1646192984,False,89,1,0.755438148975372314,0,True,False,False
110941476,"{'steamid': '76561198919196672', 'num_games_owned': 75, 'num_reviews': 4, 'playtime_forever': 3386, 'playtime_last_two_weeks': 1592, 'playtime_at_review': 216, 'last_played': 1647648043}",koreana,엘든 링 세시간 플레이 후기 최적화 현재 가장 뜨겁게 논란이 되고 있는 화두인 최적화는 긴급한 패치가 필요한 수준 이라고 생각합니다 게임이 실행되지 않거나 크래시가 발생하는 현상 등을 겪어보지는 못했지만 프레임 드랍과 자잘한 끊김은 크게 심각하다고 느꼈는데요 를 누르면 일시 정지를 할 수 있는 게임도 아니다보니 계속되는 프레임 드랍은 스트레스를 유발했으며 설정을 건드리면 막을 수 있을지라도 발매 직후인 현재 게이머들이 공통적으로 손쉽게 대응할 수 있는 ,1645768061,1645768255,True,447,15,0.750081896781921387,15,True,False,False
112150694,"{'steamid': '76561198046972996', 'num_games_owned': 105, 'num_reviews': 7, 'playtime_forever': 5282, 'playtime_last_two_weeks': 3438, 'playtime_at_review': 4359, 'last_played': 1647631055}",koreana,맵이 넓습니다 할게 많다는뜻이죠 반대로 저같은 길치는 겜 내내 좃 같다는 뜻입니다 하지만 좃 같음을 넘어선 재미가 있습니다 정가로 샀지만 후회없구요 하지만 몇몇 보스가 뒤지게 꼬울수는 있습니다 당신이 똥고집을 부려서 나는 영체도 필요없고 마법도 필요없는 새끼다 하고 고집을 부리면 안 그래도 좃같던 게임이 개좃이 되는 경험을 하실수있습니다 로망도 좋지만 나는 혼자 싸우는데 적은 둘이 덤비는 상태에선 친구를 부르는것도 역시 공평한게 아닐까요 빛 바랜자 화이,1647224908,1647224908,True,38,25,0.748690247535705566,0,True,False,False
111130155,"{'steamid': '76561198414554019', 'num_games_owned': 19, 'num_reviews': 1, 'playtime_forever': 1675, 'playtime_last_two_weeks': 750, 'playtime_at_review': 27, 'last_played': 1646820392}",koreana,아직 엘든링 안나옴 더기다리셈,1645934350,1645934350,False,157,25,0.746520400047302246,0,True,False,False
112159934,"{'steamid': '76561198253096824', 'num_games_owned': 469, 'num_reviews': 56, 'playtime_forever': 7946, 'playtime_last_two_weeks': 4412, 'playtime_at_review': 7005, 'last_played': 1647588708}",koreana,권모술수라는 말이 있습니다 우리가 원하는 목적을 이루기 위해서는 다른 건 신경쓰지 말고 모든 수단과 방법을 동원하여 이루라는 뜻이라고 합니다 이 말이 왜 이 게임과 관련되어 있냐고 물으신다면 해석의 여지는 항상 열려있지만 저는 이 게임을 오픈월드로 만든 프롬의 목적과 연관된다고 생각합니다 한때 우리는 멀기트에 발이 묶여있던 적이 있었습니다 그 때 여러분들은 어떻게 멀기트를 잡았을까요 근접무기로 패버리는 플레이로 잡았든 당시 최고의 주문인 휘석 돌팔매로 ,1647242524,1647594592,True,35,1,0.736367523670196533,2,True,False,False
111299404,"{'steamid': '76561197965012225', 'num_games_owned': 93, 'num_reviews': 15, 'playtime_forever': 5929, 'playtime_last_two_weeks': 2277, 'playtime_at_review': 2658, 'last_played': 1647620131}",koreana,이 너머 기쁨 있다 즉 엘든 링 오오 엘든 링,1646135767,1646136293,True,28,5,0.733255088329315186,4,True,False,False
111667708,"{'steamid': '76561198117814767', 'num_games_owned': 217, 'num_reviews': 63, 'playtime_forever': 7289, 'playtime_last_two_weeks': 1766, 'playtime_at_review': 6555, 'last_played': 1647053314}",koreana,일날 퇴사 일날 아침부터 매일매일 하루 시간씩만 자면서 망자짓한 보람이 있다 트레일러 음악만 안들었어도 그 미친 관악기 세션만 거기서 틀어주지 않았더라도 프롬 특유의 어두운 서사뿐만 아니라 야망이 기다리고 있을 거라는 기대감이 불타오르지는 않았을 텐데 음악을 들은 시점에서 마음은 아무래도 림그레이브에 가있던 모양이다 다크 소울 의 막보스는 말할 필요도 없고 의 막보스는 그 모든 설정 음악 무브셋에 담긴 모든 의미에 감사하며 싸웠었다 특히나 고리의 도시 ,1646563903,1646563903,True,40,3,0.731424152851104736,0,True,False,False
111036049,"{'steamid': '76561198077791886', 'num_games_owned': 209, 'num_reviews': 15, 'playtime_forever': 1934, 'playtime_last_two_weeks': 454, 'playtime_at_review': 368, 'last_played': 1647344797}",koreana,씨발 렉 멈춰,1645846208,1645846208,True,32,10,0.730241298675537109,0,True,False,False
111059993,"{'steamid': '76561198015211386', 'num_games_owned': 1383, 'num_reviews': 58, 'playtime_forever': 3201, 'playtime_last_two_weeks': 1653, 'playtime_at_review': 44, 'last_played': 1647186490}",koreana,확실히 엘든링을 사고 나서 내 인생이 달라졌다 원래는 고딩때 일진 눈도 못마주치고 쓰레기 아무데나 버리고 침 찍찍 뱉고 했는데 엘든링 빛바랜 자 오너가 되고나니깐 품위유지 할려고 스스로 노력할려고한다 방금도 길바닥에 포스틱봉지 버려져있길래 주워서 쓰레기통에 버리고왔다 학생때는 일진은 커녕 같은 찐따 눈도 못마주쳤는데 이제는 배달음식 주문할때도 큰 소리로 또박또박말하고 편의점 피시방에서도 알바생이랑 눈마주치기 가능해졋다 아무리 기분 나쁜 거 같은 일이 생,1645869447,1645869447,True,195,339,0.727417349815368652,48,True,False,False
111535718,"{'steamid': '76561198185444098', 'num_games_owned': 86, 'num_reviews': 7, 'playtime_forever': 3802, 'playtime_last_two_weeks': 391, 'playtime_at_review': 3410, 'last_played': 1647355620}",koreana,존나재밌네뒤질래,1646418649,1646418649,True,29,9,0.72723919153213501,0,True,False,False
110922850,"{'steamid': '76561198224681340', 'num_games_owned': 1151, 'num_reviews': 53, 'playtime_forever': 3982, 'playtime_last_two_weeks': 1349, 'playtime_at_review': 122, 'last_played': 1647609660}",koreana,오픈크리틱 점,1645753665,1646074542,False,960,122,0.72560650110244751,78,True,False,False
110932906,"{'steamid': '76561198357464643', 'num_games_owned': 79, 'num_reviews': 6, 'playtime_forever': 1774, 'playtime_last_two_weeks': 538, 'playtime_at_review': 24, 'last_played': 1647653177}",koreana,개 좆같은 쓰레기년들아 실행은 하게해줘라 씨발 내돈주고 산건데 겜을 못하면 어쩌잔거냐,1645761572,1645761572,False,247,41,0.722770929336547852,0,True,False,False
112186973,"{'steamid': '76561198430523736', 'num_games_owned': 483, 'num_reviews': 3, 'playtime_forever': 8038, 'playtime_last_two_weeks': 4546, 'playtime_at_review': 7045, 'last_played': 1647623046}",koreana,언제 나오나요,1647284585,1647284585,True,21,1,0.720214366912841797,0,True,False,False
110921858,"{'steamid': '76561198120095645', 'num_games_owned': 64, 'num_reviews': 1, 'playtime_forever': 24, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10, 'last_played': 1646192336}",koreana,하얀화면에서 튕기기만해서 겜 자체를 못하는중,1645752310,1645759544,False,29,0,0.71712416410446167,0,True,False,False
111119963,"{'steamid': '76561198287178489', 'num_games_owned': 33, 'num_reviews': 4, 'playtime_forever': 1867, 'playtime_last_two_weeks': 1358, 'playtime_at_review': 508, 'last_played': 1647659683}",koreana,버벅거림이 있긴 해도 즐길점은 많은 게임 다만 아직은 다른 사람한테 해보라고 추천할 정도는 아닌듯,1645923092,1646474138,False,56,1,0.714697599411010742,0,True,False,False
111801770,"{'steamid': '76561198048426820', 'num_games_owned': 33, 'num_reviews': 1, 'playtime_forever': 5610, 'playtime_last_two_weeks': 3548, 'playtime_at_review': 3444, 'last_played': 1647614386}",koreana,말레니아 씨발년아,1646744075,1646744075,True,44,15,0.711864888668060303,0,True,False,False
111494406,"{'steamid': '76561198005993832', 'num_games_owned': 385, 'num_reviews': 10, 'playtime_forever': 5855, 'playtime_last_two_weeks': 1919, 'playtime_at_review': 3042, 'last_played': 1647573289}",koreana,그럴 자격 없다 오오 그럴 자격 없다,1646371005,1646371005,True,19,5,0.708646237850189209,0,True,False,False
110929823,"{'steamid': '76561198351974970', 'num_games_owned': 124, 'num_reviews': 46, 'playtime_forever': 4642, 'playtime_last_two_weeks': 2067, 'playtime_at_review': 104, 'last_played': 1647584995}",koreana,컴퓨터에서 김포공항 소리남,1645759365,1645765029,True,247,258,0.707556843757629395,23,False,False,False
111271699,"{'steamid': '76561198320612383', 'num_games_owned': 10, 'num_reviews': 3, 'playtime_forever': 222, 'playtime_last_two_weeks': 89, 'playtime_at_review': 96, 'last_played': 1646556947}",koreana,화면이 자꾸 꺼집니다 왜그럴까요,1646095426,1646095426,False,59,4,0.707122504711151123,0,True,False,False
111416955,"{'steamid': '76561198079023534', 'num_games_owned': 166, 'num_reviews': 31, 'playtime_forever': 2945, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2860, 'last_played': 1646406350}",koreana,오랬동안 기다려온 엘든링 엔딩까지 달리면서 하루종일 생각날 정도로 재미있게 플레이했다 하지만 그와 별개로 아쉬운점도 많았다 먼저 엘든링의 장점부터 살펴보자면 다크소울을 계승하는 완성도높은 시스템과 전투액션 특히 엘든링에서는 전회의 수가 전작들과 비교할수도 없이 많아지고 화려해졌다 그리고 커스터 마이징까지 가능해지면서 색다른 재미를 준다 이번작에서는 또한 점프액션이 추가되었는데 이로 인해서 플랫포머 형식의 디자인이 많아져 깨알같은 재미를 더한다 오픈월드를,1646270819,1646397731,True,30,1,0.706862151622772217,0,True,False,False
111198424,"{'steamid': '76561198078140197', 'num_games_owned': 73, 'num_reviews': 3, 'playtime_forever': 5731, 'playtime_last_two_weeks': 787, 'playtime_at_review': 2138, 'last_played': 1646643074}",koreana,최적화 이슈는 제외하고 게임 재미로만 평가한다면 씹갓겜 기존 소울류 팬들한테는 초갓겜이지만 기존에 소울 시리즈를 싫어하시는 분들은 구매 안하시는거 추천합니다,1646002921,1646002921,True,31,1,0.706626594066619873,0,True,False,False
110946533,"{'steamid': '76561198007640671', 'num_games_owned': 583, 'num_reviews': 65, 'playtime_forever': 11537, 'playtime_last_two_weeks': 7388, 'playtime_at_review': 91, 'last_played': 1647631100}",koreana,무기 양손잡기 는 왼쪽 마우스 클릭 입니다,1645772395,1645772395,True,108,5,0.701909065246582031,6,False,False,False
111358147,"{'steamid': '76561198132132407', 'num_games_owned': 123, 'num_reviews': 16, 'playtime_forever': 3231, 'playtime_last_two_weeks': 1144, 'playtime_at_review': 1818, 'last_played': 1647657507}",koreana,보스 시발련아 좀 떄려봐 언제까지 들고만 있는데,1646201112,1646201112,True,32,5,0.701136529445648193,0,False,False,False
111977394,"{'steamid': '76561198203050682', 'num_games_owned': 86, 'num_reviews': 26, 'playtime_forever': 11107, 'playtime_last_two_weeks': 5490, 'playtime_at_review': 10384, 'last_played': 1647653564}",koreana,회차로 캐릭터를 돌리고 도전과제 퍼 채우고 리뷰씀 난이도 말이 많았는데 노영체 해보면 느끼겠지만 난이도 자체가 엇박에 광역기에 트릭까지 넣는 놈도 있어서 엄청 높았음 특히 근캐할때 토 나올정도로 근데 시간지나면서 여러 전회들이 발굴되고 특히 사냥개의 스탭이란 전회를 쓰면서 전작이랑 비슷하거나 쉬울정도로 난이도가 내려가더라 게임자체가 시스템을 활용하라고 보스들을 만들어 놨다고 생각함 시스템을 안쓰고 전작처럼 구르기 평타만 하기엔 버거울 정도였음 프롬이 밀,1647009856,1647391496,True,34,1,0.694210469722747803,0,True,False,False
110923001,"{'steamid': '76561198008275921', 'num_games_owned': 279, 'num_reviews': 72, 'playtime_forever': 113, 'playtime_last_two_weeks': 0, 'playtime_at_review': 113, 'last_played': 1645753272}",koreana,어리석은 야심은 잊고 환불하러 갑니다,1645753751,1645753751,True,283,73,0.693456172943115234,11,True,False,False
111137789,"{'steamid': '76561198022406556', 'num_games_owned': 1242, 'num_reviews': 3, 'playtime_forever': 259, 'playtime_last_two_weeks': 140, 'playtime_at_review': 98, 'last_played': 1647062477}",koreana,게임 자체는 초반은 괜찮은 편인데 프레임 드랍이랑 스터터링 때문에 플레이 경험이 별로 안 좋습니다 급하지 않은 분들은 패치 좀 되고 게임 전체 밸런스가 괜찮아지면 구매하시는 걸 추천 드립니다,1645943033,1645943033,False,31,0,0.677862763404846191,0,True,False,False
111139533,"{'steamid': '76561199177535939', 'num_games_owned': 11, 'num_reviews': 4, 'playtime_forever': 96, 'playtime_last_two_weeks': 14, 'playtime_at_review': 17, 'last_played': 1646998249}",koreana,하얀화면 실행오류 어떻게 하는데 나도 엘든링 하고싶다고 슈밤,1645944996,1645945302,True,19,0,0.675957381725311279,0,True,False,False
111278732,"{'steamid': '76561198122120085', 'num_games_owned': 49, 'num_reviews': 26, 'playtime_forever': 10026, 'playtime_last_two_weeks': 5894, 'playtime_at_review': 1800, 'last_played': 1647631577}",koreana,여러분 만약에 어쩌다가 저어 기 짐승신전 오시게 되시면 흑드라군이 하나 뒤돌아 서있을텐데 엥간하면 건들지마요 트리가드놈이랑 달리 여러분을 원큐에 축복으로 발사 해줍니다 물론 소환수 늑대도 한방에 다들 퇴근들 해버리시니 참고 바닥에 보면 원거리로 공략하라는 말이 있는데 법사는 모르겠지만 일반캐로 그러면 모래알갱이 던지는 데미지 볼수있고 또한 내부라고 안심하고 개기다가 사자후 두방맞고 축복으로 돌아가는 신비로움도 겪게되니까 알아둬용,1646104704,1646152034,True,42,8,0.672104537487030029,7,True,False,False
110942211,"{'steamid': '76561198098743982', 'num_games_owned': 90, 'num_reviews': 7, 'playtime_forever': 14354, 'playtime_last_two_weeks': 7128, 'playtime_at_review': 12, 'last_played': 1647626088}",koreana,혹시라도 나는 문제없이 잘 돌아가겠지 라고 생각하는 사람들 보세요 니 얘기야,1645768657,1645768657,False,40,11,0.668460369110107422,0,True,False,False
111033581,"{'steamid': '76561199035474182', 'num_games_owned': 10, 'num_reviews': 3, 'playtime_forever': 207, 'playtime_last_two_weeks': 14, 'playtime_at_review': 137, 'last_played': 1647000331}",koreana,사양 충분히 맞췄는데 프레임 시발년들아,1645843887,1645843887,False,72,27,0.667404413223266602,9,True,False,False
111578855,"{'steamid': '76561198177052711', 'num_games_owned': 674, 'num_reviews': 321, 'playtime_forever': 14636, 'playtime_last_two_weeks': 9136, 'playtime_at_review': 5779, 'last_played': 1647631202}",koreana,소울류 그닥 좋아하지는 않는데 요놈은 물건임 맵도 크고 아름다워서 탐험하는 재미가 쏠쏠함 캐릭터 육성 개꿀잼 그리고 죽어가면서 보스 패턴 익히고 조졌을때 그 희열감이란 장난아님 프롬식 오픈월드 소울게임 나중에 또 나오거나 나오면 무조건 산다,1646467880,1646467880,True,23,0,0.666068792343139648,0,True,False,False
110963723,"{'steamid': '76561198271505598', 'num_games_owned': 42, 'num_reviews': 2, 'playtime_forever': 78, 'playtime_last_two_weeks': 0, 'playtime_at_review': 78, 'last_played': 1645786095}",koreana,플레이 환경 해상도 그래픽 설정 높음 그래픽 년에 출시된 게임이라고는 믿기지 않는 기존 소울 류 그래픽을 그대로 계승 하였습니다 물론 이 부분은 게임성을 고려하면 상대적으로 중요하지는 않기에 넘어가겠습니다 최적화 및 설정 여타 게임들에 비해서 연출 대비 최적화 부문에서는 굉장히 미흡 합니다 옵션을 타협하지 않았다고는 하지만 고사양 기준으로도 프레임이 유지되지 않는다는 것은 분명한 문제죠 게다가 현 시점에서는 의미가 없겠지만 프레임 제한이 으로 고정되어 ,1645787696,1645843621,False,15,0,0.664191305637359619,0,True,False,False
112280459,"{'steamid': '76561198292300925', 'num_games_owned': 33, 'num_reviews': 2, 'playtime_forever': 7933, 'playtime_last_two_weeks': 5500, 'playtime_at_review': 7729, 'last_played': 1647613713}",koreana,스트리머 하는거 보고 재밌어 보인다는 생각에 그냥 큰 생각 없이 하다가 시간이 넘는 여행을 하였습니다 그러고 나서 이 게임의 공략 영상이나 팁들을 보며 부족한 부분들을 채워나갔습니다 지금에 다다르며 모든 도전과제를 클리어 하였습니다 도중에 버그와 어이없는 부분에 화가 나기도 하였지만 전체적으로 보았을 때 년 저의 최고의 게임이었습니다 이 게임을 만들어준 제작자분들에게 다시한 번 감사하다고 말하고 싶습니다,1647421755,1647421755,True,11,0,0.661781251430511475,0,True,False,False
111312966,"{'steamid': '76561198121414530', 'num_games_owned': 454, 'num_reviews': 81, 'playtime_forever': 2936, 'playtime_last_two_weeks': 469, 'playtime_at_review': 699, 'last_played': 1646994375}",koreana,최적화가 구리든 보스가 악랄하게 어렵든 가장 큰 문제는 초장부터 닼소류 처음하는 촉나라 유비들한테 남쪽 손권 사자 안치고 북쪽의 조조 멀키트 먼저 치라는 제작자놈들의 길 안내다 점성 렙찍누 동료 영체 고기방패로 어떻게든 잡았다,1646151019,1646151019,True,16,3,0.659820020198822021,0,True,False,False
111079669,"{'steamid': '76561198006790711', 'num_games_owned': 111, 'num_reviews': 2, 'playtime_forever': 63, 'playtime_last_two_weeks': 0, 'playtime_at_review': 63, 'last_played': 1645887032}",koreana,스터터링 패치 되면 다시 살게,1645887089,1645887089,True,18,2,0.655957937240600586,0,True,False,False
